iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000651,"[1.0, 0.0]","[2714, 502]",0.000636,0.001286,0.117647
1,0.003505,[0.0],[3322],0.000476,0.003981,0.360656
2,0.002992,[0.0],[2840],0.000377,0.003369,0.500000
3,0.003004,[1.0],[3244],0.000405,0.003409,0.628571
4,0.003230,[0.0],[2665],0.000361,0.003591,0.687500
5,0.002982,[0.0],[3505],0.000349,0.003331,0.687500
6,0.003518,[0.0],[3909],0.000367,0.003885,0.687500
7,0.003086,[0.0],[2718],0.000335,0.003422,0.916667
8,0.003103,[0.0],[2084],0.000346,0.003449,0.916667
9,0.003281,[0.0],[2722],0.000417,0.003698,0.750000
10,0.004259,[0.0],[3240],0.000403,0.004662,0.900000
11,0.003676,[0.0],[3239],0.000408,0.004084,0.900000
12,0.003592,[1.0],[3242],0.000385,0.003977,0.952381
13,0.003017,[1.0],[2720],0.000370,0.003387,0.952381
14,0.002628,[1.0],[3247],0.000471,0.003099,1.000000
15,0.003767,[1.0],[3243],0.000700,0.004468,1.000000
16,0.004060,[0.0],[2721],0.000427,0.004486,0.916667
17,0.003293,[0.0],[1955],0.000369,0.003662,1.000000
18,0.002951,[0.0],[2663],0.000341,0.003291,1.000000
19,0.003906,[0.0],[1954],0.000481,0.004387,1.000000
20,0.003176,[0.0],[2711],0.000362,0.003538,1.000000
21,0.003013,[0.0],[2664],0.000365,0.003378,1.000000
22,0.003074,[0.0],[1950],0.000411,0.003485,1.000000
23,0.003038,[0.0],[1956],0.000584,0.003622,1.000000
24,0.003047,[0.0],[1951],0.000403,0.003449,1.000000
25,0.003688,[0.0],[4949],0.000924,0.004612,1.000000
26,0.003383,[0.0],[978],0.000482,0.003865,1.000000
27,0.003170,[0.0],[4950],0.000376,0.003545,1.000000
28,0.004168,[0.0],[3881],0.000426,0.004595,1.000000
29,0.005105,[0.0],[3255],0.000572,0.005676,1.000000
30,0.003001,[0.0],[2622],0.000365,0.003366,1.000000
31,0.003039,[0.0],[3882],0.000400,0.003439,1.000000
32,0.004663,[0.0],[3256],0.000408,0.005071,1.000000
33,0.003128,[0.0],[2624],0.000363,0.003491,1.000000
34,0.003560,[1.0],[3246],0.000386,0.003945,1.000000
35,0.002984,[0.0],[3883],0.000457,0.003441,1.000000
36,0.002926,[0.0],[2640],0.000355,0.003281,1.000000
37,0.003039,[0.0],[2452],0.000360,0.003399,1.000000
38,0.003925,[0.0],[3216],0.000413,0.004337,1.000000
39,0.003835,[0.0],[3871],0.000412,0.004247,1.000000
40,0.003308,[0.0],[2642],0.000410,0.003718,1.000000
41,0.003061,[0.0],[2641],0.000509,0.003570,1.000000
42,0.003017,[0.0],[3506],0.000632,0.003649,1.000000
43,0.003028,[0.0],[3872],0.000545,0.003573,1.000000
44,0.004213,[0.0],[4951],0.000438,0.004651,1.000000
45,0.003759,[0.0],[3217],0.000436,0.004195,1.000000
46,0.002906,[0.0],[2643],0.000435,0.003341,1.000000
47,0.003494,[0.0],[3873],0.000482,0.003976,1.000000
48,0.003247,[0.0],[2644],0.000533,0.003780,1.000000
49,0.003465,[0.0],[4172],0.000728,0.004194,1.000000
50,0.004060,[0.0],[3874],0.000476,0.004536,1.000000
51,0.004422,[0.0],[3218],0.000439,0.004861,1.000000
52,0.003284,[0.0],[1952],0.000483,0.003767,1.000000
53,0.003137,[0.0],[2699],0.000399,0.003535,1.000000
54,0.003094,[0.0],[2700],0.000361,0.003455,1.000000
55,0.003082,[0.0],[2645],0.000368,0.003450,1.000000
56,0.003745,[0.0],[2701],0.000448,0.004193,1.000000
57,0.003735,[0.0],[2702],0.000527,0.004262,1.000000
58,0.003036,[0.0],[3875],0.000368,0.003404,1.000000
59,0.002962,[0.0],[3234],0.000466,0.003428,1.000000
