iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000374,"[1.0, 0.0]","[3244, 626]",0.148534,0.148908,0.226804
1,0.001156,[0.0],[3496],0.159217,0.160373,0.536585
2,0.001165,[0.0],[2836],0.181532,0.182698,0.628571
3,0.001084,[0.0],[2713],0.159992,0.161076,0.533333
4,0.002055,[1.0],[2716],0.161261,0.163317,0.916667
5,0.001243,[0.0],[2664],0.163536,0.164779,0.916667
6,0.001753,[0.0],[3436],0.161705,0.163458,0.916667
7,0.001641,[0.0],[5572],0.173816,0.175457,0.916667
8,0.001305,[0.0],[342],0.166562,0.167866,0.916667
9,0.001372,[0.0],[2722],0.168703,0.170075,1.000000
10,0.001511,[1.0],[3243],0.171978,0.173489,1.000000
11,0.001768,[0.0],[603],0.172158,0.173926,1.000000
12,0.001426,[0.0],[1956],0.186340,0.187766,1.000000
13,0.002090,[1.0],[3241],0.177108,0.179198,1.000000
14,0.001650,[0.0],[1731],0.177908,0.179558,1.000000
15,0.001826,[0.0],[5098],0.175635,0.177461,1.000000
16,0.001773,[0.0],[2451],0.182071,0.183845,1.000000
17,0.001518,[0.0],[2171],0.177930,0.179448,1.000000
18,0.003753,[0.0],[3785],0.193250,0.197003,1.000000
19,0.001927,[0.0],[3192],0.188156,0.190084,1.000000
20,0.001861,[0.0],[4952],0.186939,0.188800,1.000000
21,0.004555,[0.0],[3322],0.191243,0.195798,1.000000
22,0.001900,[1.0],[3247],0.212728,0.214628,1.000000
23,0.001947,[0.0],[1376],0.191503,0.193450,1.000000
24,0.002200,[0.0],[2835],0.194718,0.196918,1.000000
25,0.001927,[0.0],[5104],0.206891,0.208818,1.000000
26,0.002361,[0.0],[3084],0.194216,0.196577,1.000000
27,0.002933,[0.0],[3239],0.226243,0.229176,1.000000
28,0.002253,[0.0],[2248],0.210541,0.212794,1.000000
29,0.003109,[0.0],[5507],0.218566,0.221674,1.000000
30,0.003145,[0.0],[412],0.217424,0.220569,1.000000
31,0.002492,[0.0],[3914],0.231134,0.233625,1.000000
32,0.002098,[0.0],[3793],0.220896,0.222994,1.000000
33,0.003414,[0.0],[4283],0.216331,0.219745,1.000000
34,0.003750,[0.0],[2845],0.217551,0.221301,1.000000
35,0.003365,[0.0],[344],0.244146,0.247512,1.000000
36,0.002508,[0.0],[4452],0.224183,0.226691,1.000000
37,0.002464,[0.0],[1536],0.228166,0.230630,1.000000
38,0.002754,[0.0],[247],0.239919,0.242673,1.000000
39,0.003659,[0.0],[2186],0.237892,0.241552,1.000000
40,0.002373,[0.0],[5095],0.230922,0.233295,1.000000
41,0.003577,[0.0],[4588],0.234478,0.238056,1.000000
42,0.002654,[0.0],[1800],0.241253,0.243907,1.000000
43,0.003059,[0.0],[3639],0.268890,0.271949,1.000000
44,0.003020,[0.0],[3555],0.246975,0.249995,1.000000
45,0.003898,[0.0],[2321],0.253153,0.257051,1.000000
46,0.002932,[0.0],[3413],0.246137,0.249069,1.000000
47,0.002775,[0.0],[1189],0.269437,0.272212,1.000000
48,0.003123,[0.0],[3456],0.261542,0.264664,1.000000
49,0.002819,[0.0],[439],0.261672,0.264491,1.000000
50,0.003788,[0.0],[285],0.281113,0.284901,1.000000
51,0.002915,[0.0],[5352],0.272803,0.275718,1.000000
52,0.003059,[0.0],[3533],0.279584,0.282643,1.000000
53,0.004206,[0.0],[101],0.508222,0.512429,1.000000
54,0.006334,[0.0],[29],0.432757,0.439091,1.000000
55,0.003417,[0.0],[2078],0.389473,0.392890,1.000000
56,0.004353,[0.0],[5482],0.299708,0.304061,1.000000
57,0.003474,[0.0],[4613],0.293711,0.297185,1.000000
58,0.003459,[0.0],[2484],0.295347,0.298806,1.000000
59,0.004669,[0.0],[5130],0.299267,0.303936,1.000000
