iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000412,"[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]","[3247, 5271]",0.040412,0.040824,0.533333
1,0.024042,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[5553],0.040025,0.064067,0.533333
2,0.025259,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[3414],0.039574,0.064833,0.533333
3,0.031915,"[[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]]",[137],0.044749,0.076664,1.000000
4,0.025129,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[3324],0.042217,0.067347,0.900000
5,0.023364,"[[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]]",[5430],0.047618,0.070982,0.952381
6,0.024240,"[[0.0, 1.0, 1.0, 1.0, 0.0, 0.0]]",[4125],0.040510,0.064750,1.000000
7,0.025527,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[5088],0.041435,0.066962,0.952381
8,0.024662,"[[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]]",[5299],0.043945,0.068606,0.952381
9,0.025635,"[[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]]",[2213],0.054929,0.080564,0.952381
10,0.025836,"[[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]]",[155],0.050363,0.076199,1.000000
11,0.028500,"[[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[1342],0.051455,0.079955,1.000000
12,0.028684,"[[0.0, 1.0, 1.0, 1.0, 0.0, 0.0]]",[4195],0.057757,0.086441,1.000000
13,0.025912,"[[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[351],0.056738,0.082650,1.000000
14,0.026113,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[476],0.057629,0.083743,1.000000
15,0.025694,"[[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[4757],0.057877,0.083571,1.000000
16,0.028961,"[[0.0, 0.0, 0.0, 1.0, 0.0, 1.0]]",[4248],0.057688,0.086649,1.000000
17,0.024807,"[[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[649],0.057899,0.082706,1.000000
18,0.025181,"[[0.0, 0.0, 1.0, 0.0, 0.0, 1.0]]",[276],0.068364,0.093545,1.000000
19,0.024899,"[[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",[5131],0.063129,0.088028,1.000000
20,0.025290,"[[0.0, 0.0, 1.0, 1.0, 0.0, 1.0]]",[3587],0.064511,0.089802,1.000000
21,0.025728,"[[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]",[2348],0.066973,0.092702,1.000000
22,0.025797,"[[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]",[3945],0.069388,0.095186,1.000000
23,0.040773,"[[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[352],0.073406,0.114179,1.000000
24,0.025930,"[[0.0, 0.0, 1.0, 0.0, 0.0, 1.0]]",[3797],0.074909,0.100839,1.000000
25,0.035385,"[[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[3793],0.073191,0.108576,1.000000
26,0.026048,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[2266],0.083306,0.109354,1.000000
27,0.026635,"[[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]",[4725],0.077798,0.104433,1.000000
28,0.028917,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[3319],0.094285,0.123202,1.000000
29,0.026634,"[[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]]",[838],0.096953,0.123587,1.000000
30,0.027188,"[[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]",[336],0.093604,0.120792,1.000000
31,0.031945,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[3320],0.097611,0.129556,1.000000
32,0.027599,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[134],0.098102,0.125701,1.000000
33,0.027350,"[[0.0, 0.0, 1.0, 0.0, 0.0, 1.0]]",[5593],0.099175,0.126525,1.000000
34,0.028744,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[3439],0.115931,0.144675,1.000000
35,0.027419,"[[0.0, 0.0, 1.0, 1.0, 0.0, 1.0]]",[2107],0.114059,0.141478,1.000000
36,0.027079,"[[0.0, 0.0, 1.0, 0.0, 0.0, 1.0]]",[4759],0.111278,0.138356,1.000000
37,0.027345,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[113],0.112679,0.140024,1.000000
38,0.027841,"[[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[3715],0.113544,0.141385,1.000000
39,0.032662,"[[0.0, 0.0, 1.0, 0.0, 0.0, 1.0]]",[2848],0.117845,0.150507,1.000000
40,0.030206,"[[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]",[1118],0.122484,0.152691,1.000000
41,0.027946,"[[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]",[4611],0.127161,0.155106,1.000000
42,0.028168,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[5199],0.128012,0.156180,1.000000
43,0.027813,"[[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[1566],0.126348,0.154162,1.000000
44,0.029814,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[2243],0.131069,0.160883,1.000000
45,0.028352,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[4282],0.145845,0.174197,1.000000
46,0.030684,"[[1.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[2653],0.148889,0.179573,1.000000
47,0.030322,"[[0.0, 0.0, 1.0, 1.0, 0.0, 1.0]]",[5057],0.141199,0.171521,1.000000
48,0.029090,"[[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]]",[4042],0.154750,0.183840,1.000000
49,0.029143,"[[0.0, 0.0, 1.0, 1.0, 0.0, 1.0]]",[4183],0.159085,0.188228,1.000000
50,0.036138,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[3322],0.177055,0.213192,1.000000
51,0.029465,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[120],0.157132,0.186597,1.000000
52,0.029702,"[[0.0, 0.0, 1.0, 0.0, 0.0, 1.0]]",[4083],0.166743,0.196445,1.000000
53,0.029404,"[[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[449],0.169429,0.198833,1.000000
54,0.030807,"[[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]",[5245],0.216634,0.247441,1.000000
55,0.031831,"[[0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[766],0.187126,0.218957,1.000000
56,0.034268,"[[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]",[1047],0.193782,0.228050,1.000000
57,0.032313,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[3544],0.200840,0.233153,1.000000
58,0.031811,"[[0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]",[3327],0.215967,0.247779,1.000000
