iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000412,"[1.0, 0.0]","[2757, 2090]",0.000376,0.000788,0.003915
1,0.002762,[0.0],[3533],0.000339,0.003101,0.013197
2,0.003127,[0.0],[2450],0.000400,0.003527,0.076923
3,0.003539,[0.0],[2718],0.000617,0.004157,0.085106
4,0.004735,[0.0],[1262],0.000526,0.005262,0.085106
5,0.005020,[0.0],[2654],0.000373,0.005393,0.096000
6,0.004211,[0.0],[2698],0.000420,0.004631,0.157895
7,0.004077,[0.0],[2663],0.000342,0.004419,0.157895
8,0.003363,[0.0],[2618],0.000498,0.003861,0.157895
9,0.005216,[0.0],[2022],0.000637,0.005852,0.157895
10,0.004520,[0.0],[928],0.000378,0.004899,0.157895
11,0.004263,[0.0],[2644],0.000354,0.004617,0.222222
12,0.003257,[0.0],[2733],0.000346,0.003603,0.243902
13,0.003687,[0.0],[864],0.000362,0.004049,0.384615
14,0.004380,[1.0],[2652],0.000719,0.005099,0.370370
15,0.003791,[0.0],[2624],0.000364,0.004155,0.344828
16,0.004329,[0.0],[2755],0.000397,0.004726,0.243902
17,0.003837,[0.0],[2673],0.000445,0.004283,0.333333
18,0.003809,[0.0],[2685],0.000373,0.004181,0.434783
19,0.004117,[0.0],[2660],0.000490,0.004606,0.476190
20,0.005873,[0.0],[2627],0.000994,0.006868,0.526316
21,0.004352,[0.0],[2626],0.000401,0.004753,0.375000
22,0.004031,[1.0],[2651],0.000398,0.004429,0.555556
23,0.004821,[0.0],[2645],0.000433,0.005254,0.375000
24,0.005368,[0.0],[2658],0.000508,0.005876,0.375000
25,0.005115,[0.0],[2625],0.000448,0.005563,0.375000
26,0.005634,[0.0],[2747],0.000631,0.006265,0.375000
27,0.004962,[0.0],[2684],0.000400,0.005362,0.375000
28,0.004498,[0.0],[2759],0.000399,0.004897,0.000000
29,0.005498,[1.0],[2756],0.000459,0.005957,0.375000
30,0.005468,[0.0],[2760],0.000417,0.005885,0.166667
31,0.005403,[1.0],[2758],0.000440,0.005843,0.375000
32,0.006006,[0.0],[2646],0.000423,0.006428,0.375000
33,0.005650,[0.0],[2659],0.000411,0.006061,0.375000
34,0.006371,[0.0],[2748],0.000532,0.006904,0.375000
35,0.007042,[0.0],[2749],0.000444,0.007487,0.375000
36,0.007176,[0.0],[2751],0.000671,0.007847,0.375000
37,0.005907,[0.0],[2750],0.000570,0.006476,0.375000
38,0.005673,[0.0],[2752],0.000769,0.006442,0.375000
39,0.006174,[0.0],[2686],0.000441,0.006614,0.375000
40,0.005984,[0.0],[2661],0.000432,0.006416,0.375000
41,0.006764,[0.0],[2687],0.000751,0.007515,0.375000
42,0.005832,[0.0],[2734],0.000444,0.006276,0.375000
43,0.006316,[0.0],[2735],0.000452,0.006768,0.375000
44,0.005934,[0.0],[2662],0.000445,0.006379,0.375000
45,0.006718,[0.0],[2753],0.000472,0.007191,0.375000
46,0.006435,[0.0],[2754],0.000484,0.006919,0.375000
47,0.005657,[0.0],[2736],0.000602,0.006259,0.375000
48,0.007070,[0.0],[2739],0.000495,0.007565,0.375000
49,0.005749,[1.0],[2731],0.000500,0.006249,0.375000
50,0.007232,[0.0],[2740],0.000482,0.007713,0.375000
51,0.006692,[0.0],[2741],0.000504,0.007197,0.375000
52,0.007784,[0.0],[2742],0.000478,0.008261,0.375000
53,0.007997,[0.0],[2732],0.001106,0.009103,0.375000
54,0.007332,[0.0],[2737],0.001002,0.008334,0.375000
55,0.006893,[0.0],[2738],0.000551,0.007443,0.375000
56,0.008601,[0.0],[2622],0.000553,0.009154,0.375000
57,0.007156,[0.0],[2623],0.000545,0.007701,0.375000
58,0.007956,[0.0],[2649],0.000541,0.008496,0.375000
59,0.007512,[0.0],[2650],0.000539,0.008051,0.375000
