iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000418,"[1.0, 0.0]","[2758, 3232]",0.150505,0.150923,0.076923
1,0.003351,[0.0],[4040],0.158026,0.161377,0.019576
2,0.001537,[0.0],[3410],0.148433,0.149970,0.076923
3,0.002446,[0.0],[1326],0.149476,0.151923,0.085106
4,0.001536,[0.0],[2664],0.152538,0.154073,0.086331
5,0.001718,[0.0],[2654],0.155171,0.156889,0.100000
6,0.002496,[0.0],[2688],0.186966,0.189461,0.184615
7,0.001517,[0.0],[2687],0.171193,0.172710,0.203390
8,0.001648,[0.0],[2708],0.171869,0.173517,0.255319
9,0.003006,[0.0],[2646],0.173972,0.176978,0.279070
10,0.001911,[0.0],[2742],0.174706,0.176617,0.370370
11,0.002517,[0.0],[2641],0.194096,0.196612,0.416667
12,0.001831,[0.0],[2753],0.178236,0.180066,0.375000
13,0.002555,[1.0],[2652],0.179827,0.182383,0.555556
14,0.003105,[0.0],[2626],0.178729,0.181833,0.555556
15,0.002728,[0.0],[2736],0.184052,0.186780,0.555556
16,0.003503,[1.0],[2651],0.206326,0.209829,0.555556
17,0.002373,[0.0],[2650],0.176497,0.178870,0.555556
18,0.002411,[0.0],[2749],0.172895,0.175306,0.555556
19,0.002158,[0.0],[2734],0.183855,0.186012,0.555556
20,0.002092,[1.0],[2731],0.196088,0.198180,0.600000
21,0.002170,[0.0],[2624],0.220651,0.222821,0.600000
22,0.002274,[0.0],[2759],0.220405,0.222679,0.666667
23,0.003360,[0.0],[2732],0.223549,0.226909,0.666667
24,0.003405,[0.0],[2622],0.232625,0.236030,0.666667
25,0.003209,[0.0],[2733],0.464207,0.467417,0.705882
26,0.005797,[0.0],[1401],0.379548,0.385344,0.705882
27,0.003638,[0.0],[3655],0.254917,0.258555,0.705882
28,0.003146,[0.0],[174],0.240691,0.243837,0.705882
29,0.003157,[0.0],[1762],0.240181,0.243338,0.705882
30,0.003988,[0.0],[2755],0.266031,0.270019,0.705882
31,0.003570,[0.0],[759],0.280764,0.284334,0.705882
32,0.004921,[0.0],[4949],0.254773,0.259694,0.705882
33,0.002814,[0.0],[1324],0.265816,0.268630,0.705882
34,0.003191,[0.0],[1483],0.273990,0.277181,0.705882
35,0.003649,[0.0],[1388],0.283885,0.287535,0.705882
36,0.003474,[0.0],[1464],0.263035,0.266510,0.705882
37,0.004021,[0.0],[5418],0.271734,0.275756,0.705882
38,0.002734,[0.0],[3097],0.299817,0.302552,0.705882
39,0.002820,[0.0],[160],0.276985,0.279805,0.705882
40,0.002813,[0.0],[649],0.283129,0.285942,0.705882
41,0.003070,[0.0],[1509],0.295883,0.298953,0.705882
42,0.003548,[0.0],[2645],0.292729,0.296277,0.705882
43,0.004454,[0.0],[956],0.303152,0.307606,0.705882
44,0.004424,[0.0],[244],0.299524,0.303948,0.705882
45,0.003196,[0.0],[1434],0.304720,0.307916,0.705882
46,0.003366,[0.0],[1044],0.315495,0.318862,0.705882
47,0.003049,[0.0],[325],0.321182,0.324232,0.705882
48,0.005139,[0.0],[747],0.329400,0.334538,0.705882
49,0.005357,[0.0],[1177],0.306501,0.311858,0.705882
50,0.003681,[0.0],[1078],0.342570,0.346250,0.705882
51,0.003508,[0.0],[3593],0.434690,0.438198,0.705882
52,0.005476,[0.0],[5308],0.483484,0.488961,0.705882
53,0.004901,[0.0],[1823],0.343862,0.348763,0.705882
54,0.003899,[0.0],[3833],0.333632,0.337531,0.705882
55,0.009172,[0.0],[1427],0.621465,0.630637,0.705882
56,0.004559,[0.0],[2258],0.369093,0.373652,0.705882
57,0.004057,[0.0],[710],0.403498,0.407554,0.705882
58,0.005041,[0.0],[5197],0.367078,0.372119,0.705882
59,0.003817,[0.0],[178],0.398362,0.402179,0.705882
