iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
36,0.049658,"[[1.0, 0.0, 1.0, 1.0, 1.0, 0.0]]",[3533],0.158473,0.208131,1.000000
37,0.051652,"[[0.0, 1.0, 1.0, 0.0, 1.0, 0.0]]",[4771],0.164273,0.215925,1.000000
38,0.052727,"[[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]]",[2081],0.161051,0.213778,1.000000
39,0.056751,"[[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",[1334],0.168004,0.224755,1.000000
40,0.050383,"[[1.0, 0.0, 1.0, 1.0, 1.0, 0.0]]",[83],0.193487,0.243870,1.000000
41,0.049974,"[[1.0, 0.0, 1.0, 1.0, 1.0, 0.0]]",[4309],0.186586,0.236560,1.000000
42,0.054199,"[[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]]",[4306],0.212997,0.267196,1.000000
43,0.050207,"[[1.0, 1.0, 0.0, 1.0, 1.0, 0.0]]",[899],0.213514,0.263721,1.000000
44,0.050064,"[[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",[1222],0.218441,0.268505,1.000000
45,0.054750,"[[0.0, 1.0, 0.0, 1.0, 1.0, 0.0]]",[641],0.243459,0.298209,1.000000
46,0.051354,"[[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]]",[1571],0.262041,0.313396,1.000000
47,0.055617,"[[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]]",[3795],0.253007,0.308624,1.000000
48,0.051028,"[[1.0, 1.0, 1.0, 0.0, 1.0, 0.0]]",[1504],0.261250,0.312278,1.000000
49,0.057828,"[[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]]",[1693],0.269264,0.327093,1.000000
50,0.051695,"[[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]]",[3808],0.276599,0.328293,1.000000
51,0.052097,"[[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]]",[4565],0.278294,0.330391,1.000000
52,0.068302,"[[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]]",[480],0.299119,0.367421,1.000000
53,0.051759,"[[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]]",[4560],0.292178,0.343937,1.000000
54,0.051782,"[[0.0, 0.0, 0.0, 1.0, 1.0, 0.0]]",[4062],0.309052,0.360833,1.000000
55,0.051116,"[[1.0, 0.0, 1.0, 1.0, 1.0, 0.0]]",[3326],0.305167,0.356283,1.000000
56,0.055419,"[[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]]",[3552],0.307286,0.362705,1.000000
57,0.050451,"[[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]]",[709],0.320992,0.371443,1.000000
58,0.053311,"[[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",[2159],0.319947,0.373258,1.000000
59,0.051404,"[[1.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",[1192],0.349331,0.400735,1.000000
