iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000421,"[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]]","[3234, 4748]",0.051991,0.052412,0.466667
1,0.033631,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]]",[740],0.053905,0.087535,0.466667
2,0.036580,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[4329],0.057763,0.094343,0.424242
3,0.043277,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[3733],0.059574,0.102851,0.545455
4,0.044831,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[3319],0.067888,0.112719,0.483871
5,0.041816,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[2340],0.071957,0.113774,0.638298
6,0.042714,"[[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[1918],0.067575,0.110289,0.928571
7,0.038181,"[[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[1534],0.068233,0.106414,0.928571
8,0.047692,"[[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]]",[4090],0.114723,0.162415,0.928571
9,0.057285,"[[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]]",[3246],0.100701,0.157986,1.000000
10,0.046991,"[[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]]",[3909],0.109182,0.156173,1.000000
11,0.044919,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]]",[1464],0.104156,0.149075,1.000000
12,0.048777,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[4762],0.102945,0.151722,0.965517
13,0.040790,"[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]]",[3907],0.094178,0.134968,1.000000
14,0.039902,"[[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[4254],0.083666,0.123568,1.000000
15,0.038545,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[69],0.097904,0.136450,1.000000
16,0.043123,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[5146],0.089443,0.132566,1.000000
17,0.040576,"[[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[37],0.107246,0.147821,1.000000
18,0.039366,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[330],0.104732,0.144098,1.000000
19,0.039120,"[[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[3590],0.102295,0.141415,1.000000
20,0.048391,"[[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]]",[4125],0.109472,0.157863,1.000000
21,0.044896,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]]",[2584],0.122369,0.167265,1.000000
22,0.046289,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]]",[4903],0.130862,0.177151,1.000000
23,0.040332,"[[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[4747],0.124700,0.165032,1.000000
24,0.040419,"[[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[978],0.130498,0.170917,1.000000
25,0.043697,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[1688],0.129710,0.173407,1.000000
26,0.040390,"[[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[2478],0.158043,0.198433,1.000000
27,0.043310,"[[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[4330],0.150240,0.193550,1.000000
28,0.040812,"[[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[4919],0.158394,0.199206,1.000000
29,0.042739,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[3320],0.149762,0.192501,1.000000
30,0.042372,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[114],0.199333,0.241706,1.000000
31,0.041574,"[[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[4780],0.172080,0.213654,1.000000
32,0.047613,"[[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]]",[5301],0.173497,0.221110,1.000000
33,0.042767,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]]",[3342],0.179902,0.222669,1.000000
34,0.042434,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]]",[1844],0.190838,0.233272,1.000000
35,0.042171,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[2405],0.197686,0.239857,1.000000
36,0.042544,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]]",[5217],0.206418,0.248962,1.000000
37,0.048515,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]]",[4723],0.220117,0.268632,1.000000
38,0.043542,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[2415],0.227519,0.271061,1.000000
39,0.042867,"[[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]]",[3883],0.223458,0.266325,1.000000
40,0.045973,"[[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[2004],0.244556,0.290529,1.000000
41,0.046485,"[[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]]",[2895],0.266328,0.312813,1.000000
42,0.044758,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[4759],0.254471,0.299229,1.000000
43,0.044940,"[[1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]]",[1993],0.256313,0.301253,1.000000
44,0.049023,"[[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[4328],0.268861,0.317884,1.000000
45,0.046245,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[274],0.276147,0.322392,1.000000
46,0.047474,"[[1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]]",[1481],0.290066,0.337540,1.000000
47,0.045352,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[5564],0.284062,0.329414,1.000000
48,0.044451,"[[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]]",[2889],0.309372,0.353824,1.000000
49,0.050956,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]]",[2249],0.289045,0.340001,1.000000
50,0.045452,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]]",[4658],0.301379,0.346831,1.000000
51,0.044571,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]]",[3547],0.336735,0.381306,1.000000
52,0.045665,"[[1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]]",[3012],0.314786,0.360452,1.000000
53,0.045790,"[[1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]]",[2861],0.335435,0.381225,1.000000
54,0.049076,"[[1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]]",[2037],0.327236,0.376312,1.000000
