iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000657,"[1.0, 0.0]","[3561, 1858]",0.000420,0.001077,0.010497
1,0.002502,[0.0],[3247],0.000358,0.002860,0.113636
2,0.003622,[0.0],[486],0.000395,0.004017,0.116732
3,0.003998,[0.0],[355],0.000756,0.004754,0.127660
4,0.003247,[0.0],[346],0.000349,0.003597,0.140187
5,0.003238,[0.0],[3791],0.000340,0.003578,0.140704
6,0.003909,[0.0],[3790],0.000461,0.004370,0.123077
7,0.003566,[0.0],[350],0.000437,0.004003,0.140351
8,0.003109,[0.0],[2966],0.000541,0.003650,0.140351
9,0.004261,[0.0],[347],0.000607,0.004868,0.141593
10,0.003303,[0.0],[3804],0.000626,0.003929,0.144144
11,0.003488,[1.0],[3482],0.000378,0.003866,0.130952
12,0.004074,[0.0],[1406],0.000377,0.004451,0.148649
13,0.004178,[0.0],[4223],0.000798,0.004976,0.153846
14,0.004361,[0.0],[1398],0.000522,0.004883,0.159420
15,0.004514,[0.0],[769],0.000423,0.004937,0.214286
16,0.003913,[0.0],[1416],0.000553,0.004466,0.257426
17,0.004943,[1.0],[228],0.001156,0.006099,0.288462
18,0.003594,[0.0],[1157],0.000467,0.004061,0.357143
19,0.004391,[0.0],[3802],0.000690,0.005081,0.319149
20,0.005200,[0.0],[3421],0.000470,0.005670,0.535714
21,0.004315,[0.0],[3798],0.000390,0.004705,0.652174
22,0.004387,[0.0],[3042],0.000401,0.004788,0.769231
23,0.004973,[0.0],[4234],0.000560,0.005533,0.769231
24,0.004992,[0.0],[1671],0.000484,0.005476,0.810811
25,0.003942,[0.0],[3556],0.000396,0.004338,0.909091
26,0.004633,[0.0],[2093],0.000481,0.005114,0.909091
27,0.005122,[0.0],[310],0.000612,0.005734,0.909091
28,0.003968,[1.0],[3555],0.000441,0.004410,0.340909
29,0.005037,[0.0],[4678],0.000441,0.005478,0.937500
30,0.005547,[0.0],[3563],0.000439,0.005986,1.000000
31,0.004663,[0.0],[4580],0.000438,0.005102,1.000000
32,0.004817,[0.0],[1688],0.000475,0.005292,1.000000
33,0.005029,[0.0],[311],0.000496,0.005524,1.000000
34,0.006253,[0.0],[507],0.000489,0.006742,1.000000
35,0.005257,[1.0],[3562],0.000937,0.006194,1.000000
36,0.004832,[0.0],[4626],0.000652,0.005483,1.000000
37,0.005150,[0.0],[510],0.000816,0.005966,1.000000
38,0.005355,[0.0],[229],0.000995,0.006350,1.000000
39,0.004804,[0.0],[4628],0.000541,0.005345,1.000000
40,0.005587,[0.0],[3564],0.000566,0.006154,1.000000
41,0.005079,[0.0],[511],0.000541,0.005620,1.000000
42,0.005273,[0.0],[4719],0.000849,0.006122,1.000000
43,0.005980,[1.0],[3483],0.000529,0.006509,1.000000
44,0.005112,[0.0],[4716],0.000778,0.005890,1.000000
45,0.005615,[0.0],[2091],0.000699,0.006314,1.000000
46,0.005360,[0.0],[4625],0.001096,0.006456,1.000000
47,0.005816,[0.0],[2092],0.000894,0.006710,1.000000
48,0.005176,[0.0],[4233],0.000658,0.005834,1.000000
49,0.006116,[0.0],[2090],0.000564,0.006680,1.000000
50,0.006151,[0.0],[4714],0.000737,0.006888,1.000000
51,0.007345,[0.0],[4623],0.001146,0.008491,1.000000
52,0.006063,[0.0],[512],0.001004,0.007067,1.000000
53,0.005955,[1.0],[3484],0.001024,0.006978,1.000000
54,0.005575,[0.0],[3797],0.001181,0.006756,1.000000
55,0.006847,[0.0],[309],0.001537,0.008384,1.000000
56,0.005222,[0.0],[4230],0.000603,0.005824,1.000000
57,0.006546,[0.0],[3789],0.000913,0.007459,1.000000
58,0.006262,[0.0],[513],0.001407,0.007669,1.000000
59,0.005636,[1.0],[3559],0.000725,0.006361,1.000000
