iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore,tsm
36,0.002739,"[[1.0, 1.0, 0.0, 1.0]]",[2080],0.002404,0.005142,1.000000,1.000000
37,0.002881,"[[1.0, 1.0, 0.0, 1.0]]",[2041],0.001244,0.004125,1.000000,1.000000
38,0.003288,"[[1.0, 0.0, 0.0, 1.0]]",[2045],0.001144,0.004432,1.000000,1.000000
39,0.002747,"[[1.0, 1.0, 0.0, 1.0]]",[2044],0.001355,0.004101,1.000000,1.000000
40,0.002691,"[[1.0, 1.0, 1.0, 1.0]]",[4106],0.001561,0.004252,1.000000,1.000000
41,0.002756,"[[1.0, 1.0, 1.0, 1.0]]",[4117],0.001594,0.004350,1.000000,1.000000
42,0.002747,"[[1.0, 0.0, 0.0, 1.0]]",[2046],0.001027,0.003774,1.000000,1.000000
43,0.002729,"[[1.0, 1.0, 1.0, 1.0]]",[4104],0.002670,0.005399,1.000000,1.000000
44,0.002753,"[[1.0, 1.0, 1.0, 1.0]]",[4102],0.001753,0.004505,1.000000,1.000000
45,0.003185,"[[1.0, 0.0, 0.0, 1.0]]",[4735],0.001758,0.004944,1.000000,1.000000
46,0.002871,"[[1.0, 1.0, 1.0, 1.0]]",[4120],0.001694,0.004565,1.000000,1.000000
47,0.002719,"[[1.0, 0.0, 0.0, 1.0]]",[2047],0.001051,0.003771,1.000000,1.000000
48,0.002749,"[[1.0, 1.0, 1.0, 1.0]]",[4097],0.002231,0.004980,1.000000,1.000000
49,0.002818,"[[1.0, 1.0, 0.0, 1.0]]",[2061],0.001368,0.004186,1.000000,1.000000
50,0.002877,"[[1.0, 1.0, 0.0, 1.0]]",[2059],0.001812,0.004690,1.000000,1.000000
51,0.002887,"[[1.0, 1.0, 1.0, 1.0]]",[4116],0.001774,0.004661,1.000000,1.000000
52,0.002736,"[[1.0, 1.0, 1.0, 1.0]]",[4101],0.001928,0.004664,1.000000,1.000000
53,0.002736,"[[1.0, 1.0, 0.0, 1.0]]",[4753],0.001420,0.004156,1.000000,1.000000
54,0.002905,"[[1.0, 1.0, 0.0, 1.0]]",[4755],0.001413,0.004318,1.000000,1.000000
55,0.002697,"[[1.0, 1.0, 0.0, 1.0]]",[2062],0.001386,0.004083,1.000000,1.000000
56,0.002869,"[[1.0, 1.0, 0.0, 1.0]]",[2060],0.001455,0.004324,1.000000,1.000000
57,0.002776,"[[1.0, 0.0, 0.0, 1.0]]",[2079],0.001124,0.003900,1.000000,1.000000
58,0.002959,"[[1.0, 1.0, 0.0, 1.0]]",[3826],0.001490,0.004449,1.000000,1.000000
59,0.002829,"[[1.0, 0.0, 0.0, 1.0]]",[2075],0.001223,0.004052,1.000000,1.000000
