iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000350,"[1.0, 0.0]","[4124, 1660]",0.153681,0.154031,0.184783
1,0.001345,[0.0],[325],0.153709,0.155054,0.184783
2,0.001184,[0.0],[2066],0.179708,0.180893,0.409639
3,0.001735,[0.0],[3830],0.163448,0.165183,0.453333
4,0.001263,[0.0],[2080],0.165308,0.166571,0.515152
5,0.001131,[0.0],[2040],0.167574,0.168705,0.566667
6,0.001237,[0.0],[4743],0.163612,0.164849,0.548387
7,0.001692,[0.0],[4738],0.172280,0.173972,0.739130
8,0.002133,[0.0],[2075],0.167379,0.169513,0.944444
9,0.001971,[0.0],[2079],0.173087,0.175058,0.971429
10,0.001365,[0.0],[4735],0.188723,0.190088,0.971429
11,0.002111,[1.0],[4096],0.164123,0.166234,0.971429
12,0.001400,[0.0],[3825],0.158585,0.159985,0.971429
13,0.002407,[0.0],[4734],0.169324,0.171731,0.971429
14,0.001671,[0.0],[4129],0.160177,0.161848,0.937500
15,0.001823,[1.0],[4128],0.158079,0.159902,1.000000
16,0.001489,[0.0],[2460],0.160898,0.162387,1.000000
17,0.001532,[0.0],[1883],0.162775,0.164307,1.000000
18,0.001612,[0.0],[178],0.193923,0.195535,1.000000
19,0.001599,[0.0],[2697],0.205686,0.207285,1.000000
20,0.001665,[0.0],[1839],0.181767,0.183431,1.000000
21,0.001748,[0.0],[204],0.192604,0.194352,1.000000
22,0.002560,[0.0],[5474],0.190172,0.192732,1.000000
23,0.002450,[0.0],[2045],0.211609,0.214059,1.000000
24,0.001837,[0.0],[4971],0.200357,0.202195,1.000000
25,0.002340,[0.0],[1593],0.196092,0.198432,1.000000
26,0.001919,[0.0],[864],0.198024,0.199944,1.000000
27,0.001853,[0.0],[3092],0.220573,0.222426,1.000000
28,0.001930,[0.0],[1564],0.210947,0.212877,1.000000
29,0.002708,[0.0],[5137],0.212089,0.214797,1.000000
30,0.002102,[1.0],[4120],0.213438,0.215540,1.000000
31,0.001981,[0.0],[5094],0.235640,0.237621,1.000000
32,0.003772,[0.0],[5554],0.261000,0.264771,1.000000
33,0.002897,[0.0],[3619],0.294322,0.297219,1.000000
34,0.004252,[0.0],[2078],0.256612,0.260864,1.000000
35,0.003587,[0.0],[1209],0.279141,0.282728,1.000000
36,0.002921,[0.0],[1124],0.273516,0.276437,1.000000
37,0.002729,[0.0],[3523],0.272029,0.274758,1.000000
38,0.003987,[0.0],[1019],0.288518,0.292505,1.000000
39,0.002565,[0.0],[2039],0.252943,0.255508,1.000000
40,0.003284,[0.0],[2151],0.273420,0.276704,1.000000
41,0.003025,[0.0],[3016],0.266198,0.269223,1.000000
42,0.002427,[0.0],[2400],0.297300,0.299727,1.000000
43,0.002422,[0.0],[4723],0.281556,0.283978,1.000000
44,0.003052,[0.0],[411],0.281963,0.285015,1.000000
45,0.002562,[0.0],[2205],0.318472,0.321035,1.000000
46,0.002888,[0.0],[3983],0.292426,0.295315,1.000000
47,0.004131,[0.0],[2312],0.292891,0.297023,1.000000
48,0.004365,[0.0],[1800],0.306082,0.310447,1.000000
49,0.003826,[0.0],[2153],0.292234,0.296060,1.000000
50,0.002909,[0.0],[4736],0.315079,0.317988,1.000000
51,0.003356,[0.0],[858],0.313096,0.316453,1.000000
52,0.003439,[0.0],[2277],0.306206,0.309645,1.000000
53,0.003095,[0.0],[2152],0.303529,0.306624,1.000000
54,0.003273,[0.0],[1370],0.332982,0.336255,1.000000
55,0.002985,[0.0],[4739],0.326128,0.329113,1.000000
56,0.003364,[0.0],[83],0.336050,0.339414,1.000000
57,0.003313,[0.0],[3237],0.329564,0.332876,1.000000
58,0.003058,[0.0],[2362],0.335867,0.338925,1.000000
59,0.003071,[0.0],[1437],0.330522,0.333593,1.000000
