iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000345,"[1.0, 0.0]","[2704, 1445]",0.147275,0.147620,0.025329
1,0.002913,[0.0],[1334],0.181793,0.184706,0.178161
2,0.001592,[0.0],[3503],0.163319,0.164911,0.237037
3,0.001537,[1.0],[2626],0.161213,0.162750,0.141372
4,0.001932,[0.0],[2996],0.159510,0.161442,0.222222
5,0.001547,[0.0],[4239],0.162736,0.164283,0.507937
6,0.002178,[0.0],[3409],0.190668,0.192846,0.504348
7,0.001770,[0.0],[3206],0.164428,0.166198,0.580000
8,0.001842,[0.0],[3511],0.168974,0.170816,0.630435
9,0.002123,[0.0],[2688],0.173569,0.175692,0.630435
10,0.002790,[0.0],[1939],0.172168,0.174958,0.630435
11,0.001875,[0.0],[3025],0.200504,0.202380,0.630435
12,0.001869,[0.0],[573],0.173998,0.175867,0.630435
13,0.003105,[0.0],[2631],0.196205,0.199310,0.690476
14,0.004142,[0.0],[3238],0.202571,0.206712,0.698795
15,0.003351,[0.0],[3242],0.187871,0.191222,0.692308
16,0.002778,[1.0],[2709],0.210830,0.213608,0.725000
17,0.002717,[0.0],[3237],0.197860,0.200577,0.725000
18,0.002325,[0.0],[4023],0.211058,0.213383,0.725000
19,0.003195,[1.0],[633],0.218998,0.222193,0.738095
20,0.003043,[0.0],[635],0.239118,0.242161,0.756098
21,0.002154,[1.0],[646],0.229096,0.231250,0.790698
22,0.002813,[0.0],[571],0.228574,0.231387,0.800000
23,0.002348,[1.0],[647],0.246627,0.248975,0.785714
24,0.003070,[1.0],[634],0.251910,0.254980,0.800000
25,0.003338,[0.0],[4235],0.239575,0.242913,0.800000
26,0.002557,[1.0],[2647],0.252373,0.254929,0.800000
27,0.002400,[0.0],[1581],0.257656,0.260056,0.800000
28,0.003502,[0.0],[5074],0.277740,0.281241,0.800000
29,0.003417,[0.0],[2716],0.272336,0.275753,0.800000
30,0.002771,[0.0],[1536],0.281788,0.284559,0.800000
31,0.002524,[1.0],[3241],0.300685,0.303209,0.800000
32,0.002756,[0.0],[423],0.265036,0.267792,0.800000
33,0.002702,[0.0],[1254],0.270461,0.273163,0.800000
34,0.003578,[0.0],[2650],0.302349,0.305927,0.800000
35,0.002755,[0.0],[5614],0.276557,0.279312,0.800000
36,0.002786,[0.0],[1892],0.288046,0.290832,0.800000
37,0.002802,[0.0],[4542],0.321506,0.324308,0.800000
38,0.005550,[0.0],[579],0.323644,0.329194,0.800000
39,0.003806,[0.0],[3396],0.315643,0.319449,0.800000
40,0.003075,[0.0],[3352],0.331828,0.334903,0.800000
41,0.003787,[0.0],[3051],0.328739,0.332525,0.800000
42,0.003928,[0.0],[3019],0.349761,0.353690,0.800000
43,0.003519,[0.0],[2617],0.316482,0.320001,0.800000
44,0.005557,[1.0],[3220],0.352747,0.358304,0.800000
45,0.003383,[0.0],[3784],0.352909,0.356292,0.800000
46,0.004632,[0.0],[4647],0.375874,0.380507,0.800000
47,0.004817,[0.0],[2005],0.489745,0.494562,0.800000
48,0.005720,[0.0],[2003],0.463090,0.468810,0.800000
49,0.005405,[0.0],[4125],0.384717,0.390122,0.800000
50,0.003539,[0.0],[2544],0.384695,0.388235,0.800000
51,0.005114,[1.0],[2643],0.422489,0.427603,0.800000
52,0.004068,[0.0],[3580],0.373591,0.377659,0.800000
53,0.003637,[0.0],[2032],0.421482,0.425119,0.800000
54,0.005152,[0.0],[3505],0.415339,0.420491,0.800000
55,0.003572,[0.0],[1158],0.429800,0.433372,0.800000
56,0.003691,[0.0],[2758],0.458212,0.461903,0.800000
57,0.004018,[0.0],[4468],0.383352,0.387370,0.800000
58,0.003781,[0.0],[4778],0.465987,0.469768,0.800000
59,0.004862,[0.0],[1030],0.459469,0.464331,0.800000
