iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000354,"[1.0, 0.0]","[3234, 756]",0.150128,0.150482,0.007913
1,0.001109,[0.0],[4036],0.147038,0.148147,0.225806
2,0.001457,[0.0],[2715],0.163181,0.164638,0.057971
3,0.001238,[0.0],[3776],0.154236,0.155475,0.191781
4,0.001370,[0.0],[2093],0.149909,0.151278,0.277228
5,0.001191,[0.0],[3251],0.135094,0.136286,0.500000
6,0.001794,[0.0],[3883],0.140383,0.142177,0.538462
7,0.001332,[0.0],[3256],0.152530,0.153863,0.700000
8,0.001376,[1.0],[3872],0.185753,0.187129,0.538462
9,0.001372,[0.0],[3216],0.161611,0.162983,0.636364
10,0.001517,[0.0],[2644],0.161944,0.163461,0.700000
11,0.001509,[0.0],[3204],0.187202,0.188712,0.823529
12,0.002214,[0.0],[2710],0.164568,0.166782,0.933333
13,0.001584,[0.0],[2708],0.182613,0.184196,0.814815
14,0.001621,[1.0],[3236],0.176101,0.177722,0.857143
15,0.002875,[1.0],[2707],0.181200,0.184075,0.933333
16,0.001692,[0.0],[2640],0.209206,0.210898,0.933333
17,0.001857,[0.0],[2496],0.186425,0.188282,0.933333
18,0.002217,[0.0],[3229],0.188109,0.190326,0.933333
19,0.001696,[0.0],[1288],0.191242,0.192938,0.933333
20,0.002034,[0.0],[3895],0.241973,0.244007,0.933333
21,0.002343,[0.0],[3824],0.206094,0.208437,0.933333
22,0.001883,[0.0],[2089],0.208286,0.210169,0.933333
23,0.002890,[0.0],[1278],0.249940,0.252830,0.933333
24,0.003426,[0.0],[2002],0.210481,0.213907,0.933333
25,0.002028,[0.0],[73],0.275771,0.277799,0.933333
26,0.003528,[0.0],[6],0.265638,0.269166,0.933333
27,0.002146,[0.0],[3891],0.233590,0.235736,0.933333
28,0.003742,[0.0],[2810],0.305436,0.309178,0.933333
29,0.002142,[0.0],[2555],0.260114,0.262257,0.933333
30,0.003678,[0.0],[4185],0.266516,0.270193,0.933333
31,0.002102,[0.0],[645],0.276806,0.278908,0.933333
32,0.003168,[0.0],[856],0.293194,0.296362,0.933333
33,0.002648,[0.0],[1559],0.279841,0.282489,0.933333
34,0.002392,[0.0],[2624],0.287913,0.290305,0.933333
35,0.004042,[0.0],[1554],0.309019,0.313061,0.933333
36,0.002417,[0.0],[2950],0.293326,0.295744,0.933333
37,0.002359,[0.0],[13],0.288696,0.291056,0.933333
38,0.003042,[0.0],[2085],0.315157,0.318199,0.933333
39,0.004216,[0.0],[121],0.306956,0.311171,0.933333
40,0.002571,[0.0],[3351],0.324851,0.327422,0.933333
41,0.002805,[0.0],[4764],0.376852,0.379658,0.933333
42,0.002574,[0.0],[1952],0.328647,0.331220,0.933333
43,0.004396,[0.0],[1103],0.322154,0.326550,0.933333
44,0.005234,[0.0],[1525],0.350228,0.355462,0.933333
45,0.002627,[0.0],[920],0.333846,0.336473,0.933333
46,0.002694,[0.0],[1264],0.344151,0.346845,0.933333
47,0.005652,[0.0],[1600],0.355332,0.360984,0.933333
48,0.003730,[0.0],[2753],0.354806,0.358536,0.933333
49,0.003123,[0.0],[3115],0.373469,0.376592,0.933333
50,0.003094,[0.0],[2088],0.353366,0.356460,0.933333
51,0.002934,[0.0],[1249],0.362240,0.365174,0.933333
52,0.002929,[0.0],[4534],0.398039,0.400968,0.933333
53,0.003828,[0.0],[2775],0.406762,0.410591,0.933333
54,0.004518,[0.0],[5268],0.390359,0.394877,0.933333
55,0.003471,[0.0],[5255],0.392192,0.395663,0.933333
56,0.003200,[0.0],[1007],0.416753,0.419953,0.933333
57,0.003279,[0.0],[340],0.444671,0.447950,0.933333
58,0.003206,[0.0],[3875],0.425057,0.428263,0.933333
59,0.003314,[0.0],[4187],0.449977,0.453291,0.933333
