iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.001006,"[1.0, 0.0]","[3241, 4103]",0.000355,0.001361,0.040302
1,0.002334,[0.0],[3322],0.000353,0.002687,0.041667
2,0.002815,[0.0],[397],0.000461,0.003276,0.088889
3,0.003028,[0.0],[3508],0.000356,0.003384,0.100000
4,0.002702,[0.0],[2665],0.000371,0.003073,0.108108
5,0.003333,[0.0],[3247],0.000363,0.003696,0.121212
6,0.002992,[1.0],[2700],0.000330,0.003322,0.124031
7,0.003217,[0.0],[70],0.000429,0.003646,0.178771
8,0.004015,[0.0],[2654],0.000787,0.004802,0.206452
9,0.004722,[0.0],[2082],0.000378,0.005099,0.223776
10,0.004254,[0.0],[2672],0.000362,0.004616,0.271186
11,0.003724,[0.0],[3201],0.000386,0.004110,0.405063
12,0.003422,[0.0],[645],0.000352,0.003774,0.405063
13,0.003836,[0.0],[2088],0.000369,0.004205,0.421053
14,0.003830,[0.0],[2719],0.000493,0.004324,0.470588
15,0.004572,[0.0],[2085],0.000382,0.004955,0.470588
16,0.004165,[0.0],[3864],0.000483,0.004648,0.470588
17,0.004184,[0.0],[3883],0.000492,0.004677,0.551724
18,0.003776,[0.0],[2646],0.000345,0.004122,0.595745
19,0.004069,[1.0],[3871],0.000384,0.004453,0.492308
20,0.003896,[0.0],[3199],0.000373,0.004270,0.561404
21,0.004448,[0.0],[3230],0.000429,0.004877,0.640000
22,0.004745,[0.0],[2084],0.000473,0.005218,0.653061
23,0.003892,[0.0],[3239],0.000379,0.004271,0.653061
24,0.003725,[0.0],[3286],0.000370,0.004095,0.653061
25,0.003497,[0.0],[634],0.000348,0.003845,0.653061
26,0.003426,[0.0],[2640],0.000344,0.003770,0.653061
27,0.003771,[0.0],[3458],0.000378,0.004149,0.653061
28,0.003636,[0.0],[2722],0.000370,0.004007,0.695652
29,0.005269,[0.0],[3243],0.000775,0.006044,0.727273
30,0.004612,[0.0],[3242],0.000413,0.005025,0.761905
31,0.003817,[1.0],[2714],0.000367,0.004185,0.761905
32,0.003770,[0.0],[2716],0.000367,0.004137,0.761905
33,0.004518,[0.0],[2715],0.000399,0.004917,0.761905
34,0.004716,[0.0],[2689],0.000807,0.005524,0.761905
35,0.004474,[1.0],[3872],0.000405,0.004879,0.761905
36,0.004117,[0.0],[2688],0.000407,0.004524,0.761905
37,0.004412,[0.0],[3229],0.000517,0.004929,0.761905
38,0.005030,[0.0],[3287],0.000709,0.005739,0.761905
39,0.004301,[0.0],[2641],0.000434,0.004735,0.761905
40,0.003990,[0.0],[2642],0.000378,0.004368,0.761905
41,0.004141,[0.0],[2691],0.000655,0.004796,0.761905
42,0.005163,[0.0],[2690],0.001045,0.006208,0.761905
43,0.004625,[0.0],[775],0.000421,0.005045,0.761905
44,0.003894,[0.0],[2693],0.000513,0.004407,0.761905
45,0.003859,[0.0],[2692],0.000447,0.004306,0.761905
46,0.003929,[0.0],[636],0.000391,0.004320,0.761905
47,0.005141,[0.0],[3289],0.000468,0.005609,0.761905
48,0.005034,[0.0],[2643],0.000472,0.005506,0.761905
49,0.004300,[0.0],[3231],0.000428,0.004728,0.761905
50,0.003854,[0.0],[3460],0.000378,0.004233,0.761905
51,0.005047,[0.0],[2644],0.000494,0.005540,0.761905
52,0.004452,[0.0],[2670],0.000431,0.004883,0.761905
53,0.004155,[0.0],[638],0.000398,0.004553,0.761905
54,0.004240,[0.0],[3291],0.000403,0.004644,0.761905
55,0.004212,[0.0],[2645],0.000397,0.004609,0.761905
56,0.004458,[0.0],[776],0.000535,0.004993,0.761905
57,0.004705,[0.0],[2647],0.000902,0.005607,0.761905
58,0.004675,[0.0],[2648],0.000547,0.005222,0.761905
59,0.003992,[0.0],[2694],0.000400,0.004393,0.761905
