iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000487,"[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 0.0, 0.0, 1.0, 0.0]]","[4090, 427]",0.017379,0.017866,0.530612
1,0.270223,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[4385],0.018430,0.288653,0.634146
2,0.276287,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[1118],0.019167,0.295453,0.869565
3,0.271491,"[[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]]",[5041],0.019339,0.290830,0.650000
4,0.290739,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[3319],0.019900,0.310639,0.896552
5,0.283004,"[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[1596],0.022187,0.305191,0.650000
6,0.287769,"[[1.0, 1.0, 0.0, 0.0, 1.0, 0.0]]",[3877],0.022921,0.310690,0.742857
7,0.277233,"[[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[3784],0.023525,0.300759,0.866667
8,0.273442,"[[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]]",[837],0.025752,0.299194,1.000000
9,0.280135,"[[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[1401],0.028669,0.308804,1.000000
10,0.292154,"[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[2987],0.028607,0.320762,1.000000
11,0.295562,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[3820],0.033738,0.329299,1.000000
12,0.279682,"[[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[4991],0.032503,0.312185,1.000000
13,0.284601,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[95],0.036738,0.321339,1.000000
14,0.286896,"[[1.0, 1.0, 0.0, 0.0, 1.0, 0.0]]",[2517],0.039829,0.326725,1.000000
15,0.287134,"[[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]]",[1963],0.039788,0.326922,1.000000
16,0.295284,"[[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[5294],0.044064,0.339348,1.000000
17,0.283141,"[[1.0, 1.0, 0.0, 0.0, 1.0, 0.0]]",[3897],0.047824,0.330966,1.000000
18,0.285679,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[3739],0.048844,0.334523,1.000000
19,0.284196,"[[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[1305],0.049801,0.333996,1.000000
20,0.275582,"[[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[5103],0.055406,0.330988,1.000000
21,0.294140,"[[1.0, 1.0, 0.0, 0.0, 1.0, 0.0]]",[4036],0.060988,0.355128,1.000000
22,0.294761,"[[1.0, 1.0, 0.0, 0.0, 1.0, 0.0]]",[1514],0.059474,0.354235,1.000000
23,0.280825,"[[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[3441],0.064215,0.345040,1.000000
24,0.289505,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[346],0.070664,0.360169,1.000000
25,0.287914,"[[1.0, 1.0, 0.0, 0.0, 0.0, 0.0]]",[3247],0.066293,0.354207,1.000000
26,0.281010,"[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[1653],0.074029,0.355039,1.000000
27,0.278526,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[5234],0.096459,0.374985,1.000000
28,0.291111,"[[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]]",[2145],0.081913,0.373024,1.000000
29,0.295188,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[3328],0.081499,0.376687,1.000000
30,0.285533,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[4350],0.111640,0.397173,1.000000
31,0.288769,"[[1.0, 1.0, 0.0, 0.0, 1.0, 0.0]]",[1312],0.094891,0.383660,1.000000
32,0.294028,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[88],0.104023,0.398051,1.000000
33,0.288338,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[863],0.109294,0.397633,1.000000
34,0.291427,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[344],0.104407,0.395834,1.000000
35,0.301702,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[4295],0.114049,0.415751,1.000000
36,0.290230,"[[1.0, 1.0, 0.0, 0.0, 1.0, 0.0]]",[3909],0.124963,0.415193,1.000000
37,0.279379,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[119],0.124285,0.403665,1.000000
38,0.290622,"[[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[245],0.125355,0.415977,1.000000
39,0.284961,"[[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[3684],0.143484,0.428446,1.000000
40,0.317859,"[[1.0, 1.0, 0.0, 0.0, 1.0, 0.0]]",[4249],0.132532,0.450392,1.000000
41,0.286285,"[[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[196],0.142444,0.428729,1.000000
42,0.300684,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[702],0.145135,0.445818,1.000000
43,0.288443,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[3343],0.139021,0.427464,1.000000
44,0.289104,"[[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[5164],0.154442,0.443546,1.000000
45,0.298022,"[[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[3761],0.156916,0.454938,1.000000
46,0.287614,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[1397],0.180154,0.467768,1.000000
47,0.286095,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[509],0.171818,0.457914,1.000000
48,0.292709,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[1829],0.164660,0.457369,1.000000
49,0.305102,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[327],0.178721,0.483822,1.000000
50,0.294796,"[[0.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[4763],0.191705,0.486501,1.000000
