iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000389,"[[1.0, 1.0, 1.0, 1.0], [1.0, 0.0, 1.0, 0.0]]","[2143, 2783]",0.034369,0.034758,0.200000
1,0.002780,"[[1.0, 0.0, 0.0, 0.0]]",[229],0.036512,0.039292,0.157143
2,0.003113,"[[0.0, 0.0, 0.0, 0.0]]",[247],0.039828,0.042940,0.611111
3,0.002891,"[[1.0, 0.0, 1.0, 0.0]]",[3861],0.059454,0.062345,1.000000
4,0.003042,"[[0.0, 0.0, 1.0, 1.0]]",[4785],0.040139,0.043180,0.705882
5,0.003033,"[[1.0, 1.0, 1.0, 0.0]]",[4759],0.041482,0.044515,0.842105
6,0.003291,"[[1.0, 0.0, 1.0, 0.0]]",[4047],0.043641,0.046932,0.777778
7,0.003295,"[[0.0, 0.0, 1.0, 1.0]]",[838],0.046171,0.049467,0.842105
8,0.003480,"[[1.0, 0.0, 1.0, 0.0]]",[4797],0.055277,0.058756,1.000000
9,0.003660,"[[1.0, 0.0, 1.0, 1.0]]",[7],0.054575,0.058235,1.000000
10,0.003686,"[[0.0, 1.0, 0.0, 0.0]]",[3827],0.053920,0.057607,1.000000
11,0.003774,"[[0.0, 0.0, 0.0, 0.0]]",[4769],0.056589,0.060363,1.000000
12,0.004055,"[[1.0, 0.0, 1.0, 0.0]]",[3782],0.061450,0.065505,1.000000
13,0.003918,"[[1.0, 1.0, 0.0, 0.0]]",[4761],0.065622,0.069540,1.000000
14,0.005824,"[[0.0, 0.0, 0.0, 1.0]]",[3648],0.075472,0.081296,1.000000
15,0.004503,"[[1.0, 0.0, 0.0, 0.0]]",[4401],0.073822,0.078325,1.000000
16,0.004412,"[[1.0, 0.0, 0.0, 0.0]]",[3322],0.070561,0.074973,1.000000
17,0.004360,"[[0.0, 0.0, 0.0, 0.0]]",[5444],0.074271,0.078631,1.000000
18,0.004994,"[[1.0, 1.0, 1.0, 0.0]]",[2070],0.082772,0.087766,1.000000
19,0.004931,"[[0.0, 0.0, 1.0, 1.0]]",[1262],0.082396,0.087328,1.000000
20,0.004772,"[[1.0, 0.0, 1.0, 0.0]]",[97],0.085635,0.090407,1.000000
21,0.004835,"[[1.0, 1.0, 0.0, 0.0]]",[1099],0.086237,0.091072,1.000000
22,0.005020,"[[1.0, 0.0, 0.0, 0.0]]",[3321],0.091830,0.096851,1.000000
23,0.007755,"[[0.0, 0.0, 1.0, 1.0]]",[1507],0.099007,0.106762,1.000000
24,0.005244,"[[1.0, 1.0, 0.0, 0.0]]",[4682],0.110893,0.116137,1.000000
25,0.005303,"[[1.0, 1.0, 0.0, 1.0]]",[816],0.103641,0.108944,1.000000
26,0.005470,"[[0.0, 0.0, 1.0, 1.0]]",[3879],0.111891,0.117361,1.000000
27,0.005578,"[[0.0, 0.0, 1.0, 1.0]]",[4806],0.111476,0.117054,1.000000
28,0.005869,"[[1.0, 0.0, 0.0, 0.0]]",[346],0.114627,0.120496,1.000000
29,0.005834,"[[1.0, 1.0, 1.0, 0.0]]",[1743],0.122362,0.128196,1.000000
30,0.007130,"[[1.0, 0.0, 1.0, 0.0]]",[690],0.125860,0.132991,1.000000
31,0.006195,"[[1.0, 0.0, 1.0, 0.0]]",[883],0.147191,0.153386,1.000000
32,0.006435,"[[1.0, 0.0, 1.0, 0.0]]",[350],0.140080,0.146514,1.000000
33,0.006262,"[[0.0, 0.0, 0.0, 1.0]]",[2526],0.139139,0.145401,1.000000
34,0.006747,"[[1.0, 0.0, 1.0, 0.0]]",[3800],0.142693,0.149440,1.000000
