iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
32,0.022006,"[[0.0, 0.0, 1.0, 0.0, 1.0, 0.0]]",[4770],0.173511,0.195517,1.000000
33,0.024072,"[[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",[344],0.174127,0.198199,1.000000
34,0.021106,"[[1.0, 0.0, 1.0, 1.0, 0.0, 1.0]]",[1706],0.169587,0.190693,1.000000
35,0.020652,"[[0.0, 1.0, 0.0, 0.0, 0.0, 0.0]]",[37],0.186837,0.207489,1.000000
36,0.021397,"[[1.0, 0.0, 0.0, 1.0, 1.0, 0.0]]",[4100],0.188332,0.209729,1.000000
37,0.023684,"[[1.0, 1.0, 1.0, 1.0, 0.0, 1.0]]",[1847],0.207465,0.231150,1.000000
38,0.021358,"[[0.0, 1.0, 1.0, 0.0, 1.0, 0.0]]",[2651],0.192985,0.214343,1.000000
39,0.021587,"[[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]]",[353],0.203701,0.225289,1.000000
40,0.021235,"[[1.0, 1.0, 1.0, 0.0, 0.0, 0.0]]",[2069],0.228816,0.250051,1.000000
41,0.022351,"[[0.0, 1.0, 1.0, 0.0, 1.0, 1.0]]",[5150],0.216960,0.239311,1.000000
42,0.021654,"[[0.0, 0.0, 1.0, 0.0, 0.0, 1.0]]",[1010],0.228737,0.250391,1.000000
43,0.022270,"[[0.0, 0.0, 1.0, 0.0, 1.0, 0.0]]",[2411],0.230513,0.252782,1.000000
44,0.025071,"[[0.0, 1.0, 1.0, 1.0, 0.0, 0.0]]",[117],0.257360,0.282431,1.000000
45,0.022654,"[[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]]",[3322],0.246900,0.269553,1.000000
46,0.022720,"[[0.0, 0.0, 0.0, 1.0, 0.0, 0.0]]",[4763],0.249029,0.271749,1.000000
47,0.022549,"[[1.0, 1.0, 1.0, 1.0, 0.0, 1.0]]",[1735],0.283947,0.306496,1.000000
48,0.023073,"[[0.0, 1.0, 1.0, 0.0, 1.0, 1.0]]",[1037],0.268030,0.291102,1.000000
49,0.025011,"[[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]]",[2703],0.264835,0.289847,1.000000
50,0.023390,"[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[4366],0.297243,0.320633,1.000000
51,0.023149,"[[0.0, 1.0, 0.0, 1.0, 0.0, 0.0]]",[355],0.303002,0.326151,1.000000
52,0.023679,"[[0.0, 1.0, 0.0, 0.0, 1.0, 0.0]]",[5032],0.292606,0.316285,1.000000
53,0.023810,"[[1.0, 0.0, 0.0, 0.0, 1.0, 0.0]]",[3832],0.311772,0.335582,1.000000
54,0.023725,"[[0.0, 0.0, 1.0, 1.0, 0.0, 0.0]]",[3319],0.315857,0.339582,1.000000
55,0.023832,"[[1.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",[3828],0.323976,0.347808,1.000000
56,0.025622,"[[1.0, 0.0, 1.0, 0.0, 0.0, 0.0]]",[2044],0.326199,0.351821,1.000000
57,0.027849,"[[0.0, 1.0, 1.0, 0.0, 1.0, 0.0]]",[4071],0.326704,0.354552,1.000000
58,0.024970,"[[1.0, 0.0, 1.0, 0.0, 1.0, 0.0]]",[4731],0.347026,0.371996,1.000000
59,0.024265,"[[0.0, 1.0, 1.0, 0.0, 1.0, 0.0]]",[1479],0.353337,0.377601,1.000000
