iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000727,"[1.0, 0.0]","[4598, 2941]",0.157049,0.157775,0.012169
1,0.001229,[0.0],[408],0.159161,0.160390,0.018742
2,0.001244,[0.0],[2603],0.165507,0.166751,0.023850
3,0.001136,[0.0],[4239],0.198441,0.199576,0.044374
4,0.001783,[0.0],[5230],0.163087,0.164870,0.036364
5,0.001687,[0.0],[5271],0.199926,0.201613,0.075676
6,0.001273,[0.0],[2309],0.192518,0.193791,0.077135
7,0.002261,[0.0],[1867],0.176244,0.178504,0.080000
8,0.001568,[0.0],[1749],0.177600,0.179169,0.146341
9,0.001329,[0.0],[1205],0.184935,0.186264,0.181818
10,0.001580,[0.0],[2317],0.183279,0.184859,0.260870
11,0.001628,[0.0],[1662],0.176158,0.177786,0.392857
12,0.002838,[0.0],[1196],0.176643,0.179481,0.352941
13,0.001467,[0.0],[1057],0.178724,0.180191,0.413793
14,0.002248,[0.0],[4194],0.188428,0.190676,0.380952
15,0.001559,[1.0],[1112],0.195454,0.197014,0.571429
16,0.001567,[0.0],[1116],0.187580,0.189147,0.320000
17,0.001537,[1.0],[1818],0.198309,0.199846,0.387097
18,0.001567,[0.0],[1843],0.195504,0.197071,0.448980
19,0.002033,[1.0],[2312],0.243098,0.245131,0.472727
20,0.003261,[0.0],[5245],0.212813,0.216074,0.533333
21,0.001939,[0.0],[2313],0.225440,0.227379,0.530612
22,0.002745,[0.0],[5258],0.249095,0.251840,0.510638
23,0.001878,[1.0],[4223],0.246425,0.248303,0.541667
24,0.001787,[1.0],[4195],0.239823,0.241610,0.560000
25,0.002385,[0.0],[1825],0.235577,0.237962,0.571429
26,0.002080,[0.0],[1189],0.239153,0.241233,0.538462
27,0.002696,[0.0],[4514],0.251878,0.254574,0.571429
28,0.002957,[0.0],[4687],0.262807,0.265764,0.583333
29,0.003136,[0.0],[1030],0.257653,0.260789,0.583333
30,0.002168,[0.0],[4884],0.270991,0.273159,0.583333
31,0.003439,[0.0],[5232],0.258773,0.262213,0.608696
32,0.002263,[0.0],[5231],0.270815,0.273078,0.636364
33,0.003832,[0.0],[3195],0.281440,0.285273,0.636364
34,0.003842,[0.0],[2832],0.303431,0.307273,0.636364
35,0.005144,[0.0],[5215],0.277706,0.282851,0.636364
36,0.003465,[0.0],[5254],0.295172,0.298637,0.700000
37,0.003065,[0.0],[5243],0.319731,0.322796,0.736842
38,0.002759,[0.0],[4643],0.305124,0.307883,0.736842
39,0.002381,[0.0],[5474],0.304453,0.306834,0.736842
40,0.003922,[0.0],[1080],0.348361,0.352283,0.736842
41,0.004442,[0.0],[2956],0.320088,0.324530,0.736842
42,0.002496,[0.0],[4597],0.332955,0.335451,0.756757
43,0.002501,[0.0],[5229],0.421635,0.424136,0.800000
44,0.002530,[0.0],[5228],0.394141,0.396670,0.903226
45,0.002822,[0.0],[5255],0.403600,0.406422,0.903226
46,0.002730,[0.0],[2085],0.368806,0.371536,0.903226
47,0.002749,[0.0],[635],0.392492,0.395241,0.903226
48,0.003248,[0.0],[4847],0.473991,0.477238,0.903226
49,0.003240,[0.0],[1985],0.416552,0.419792,0.903226
50,0.003145,[0.0],[3482],0.444683,0.447828,0.903226
51,0.004352,[0.0],[644],0.449751,0.454103,0.903226
52,0.002836,[0.0],[1937],0.452981,0.455816,0.903226
53,0.003190,[0.0],[696],0.422154,0.425344,0.903226
54,0.004115,[0.0],[58],0.470793,0.474908,0.903226
55,0.002911,[0.0],[4913],0.444095,0.447006,0.903226
56,0.003111,[0.0],[964],0.413646,0.416757,0.903226
57,0.003486,[0.0],[4495],0.425125,0.428610,0.903226
58,0.003420,[0.0],[1956],0.411542,0.414962,0.903226
59,0.002989,[1.0],[1733],0.445403,0.448392,0.903226
