iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000402,"[1.0, 0.0]","[4113, 4909]",0.165614,0.166016,0.037325
1,0.000989,[0.0],[848],0.156180,0.157169,0.387097
2,0.002089,[0.0],[2164],0.172916,0.175005,0.387097
3,0.001571,[0.0],[4108],0.169532,0.171103,0.545455
4,0.001530,[0.0],[853],0.155717,0.157248,0.545455
5,0.001477,[0.0],[346],0.159747,0.161224,0.545455
6,0.002198,[0.0],[1514],0.156613,0.158811,0.545455
7,0.001296,[0.0],[4139],0.153727,0.155023,0.648649
8,0.001216,[0.0],[4107],0.175431,0.176647,0.685714
9,0.001338,[0.0],[4133],0.177120,0.178458,0.857143
10,0.001665,[0.0],[4135],0.171621,0.173286,0.857143
11,0.001372,[0.0],[4119],0.173360,0.174732,0.888889
12,0.001349,[0.0],[4099],0.176862,0.178210,1.000000
13,0.001460,[0.0],[4118],0.204140,0.205599,1.000000
14,0.001533,[1.0],[4110],0.183619,0.185152,1.000000
15,0.002501,[0.0],[4100],0.183876,0.186377,1.000000
16,0.002294,[0.0],[2653],0.190298,0.192592,1.000000
17,0.002490,[0.0],[2072],0.190845,0.193335,1.000000
18,0.001591,[0.0],[3329],0.213447,0.215038,1.000000
19,0.003616,[0.0],[119],0.190729,0.194345,1.000000
20,0.003463,[1.0],[4090],0.191784,0.195247,1.000000
21,0.001780,[0.0],[531],0.178834,0.180614,1.000000
22,0.001669,[0.0],[3020],0.181348,0.183017,1.000000
23,0.003073,[0.0],[3164],0.201047,0.204120,1.000000
24,0.002282,[0.0],[3318],0.180343,0.182625,1.000000
25,0.001776,[0.0],[1887],0.181711,0.183488,1.000000
26,0.001783,[0.0],[1539],0.187826,0.189609,1.000000
27,0.001851,[0.0],[2075],0.193958,0.195809,1.000000
28,0.002731,[0.0],[3263],0.204330,0.207061,1.000000
29,0.001952,[0.0],[1350],0.179325,0.181277,1.000000
30,0.002138,[0.0],[2007],0.182656,0.184794,1.000000
31,0.002279,[0.0],[4374],0.183648,0.185927,1.000000
32,0.002328,[0.0],[350],0.206522,0.208850,1.000000
33,0.003785,[0.0],[152],0.198293,0.202078,1.000000
34,0.002163,[0.0],[5150],0.191845,0.194007,1.000000
35,0.004392,[0.0],[476],0.242568,0.246961,1.000000
36,0.002232,[0.0],[2229],0.227156,0.229388,1.000000
37,0.003136,[0.0],[3784],0.259975,0.263111,1.000000
38,0.003591,[0.0],[3806],0.290781,0.294371,1.000000
39,0.002266,[0.0],[3814],0.255393,0.257659,1.000000
40,0.002812,[0.0],[112],0.279053,0.281865,1.000000
41,0.002345,[0.0],[5205],0.266996,0.269341,1.000000
42,0.003073,[0.0],[4907],0.270748,0.273821,1.000000
43,0.003136,[0.0],[3155],0.267300,0.270436,1.000000
44,0.003720,[0.0],[2167],0.280870,0.284590,1.000000
45,0.002673,[0.0],[5393],0.275034,0.277707,1.000000
46,0.004270,[0.0],[2929],0.288408,0.292678,1.000000
47,0.002878,[0.0],[599],0.295031,0.297910,1.000000
48,0.002625,[0.0],[3881],0.236895,0.239520,1.000000
49,0.003233,[0.0],[1602],0.247748,0.250981,1.000000
50,0.002894,[0.0],[4764],0.254928,0.257822,1.000000
51,0.003870,[0.0],[1481],0.259806,0.263676,1.000000
52,0.002728,[0.0],[2246],0.266403,0.269132,1.000000
53,0.002750,[0.0],[3320],0.300633,0.303383,1.000000
54,0.004459,[0.0],[3986],0.328975,0.333435,1.000000
55,0.004042,[0.0],[1846],0.314862,0.318904,1.000000
56,0.003593,[0.0],[3928],0.311861,0.315454,1.000000
57,0.003451,[0.0],[5296],0.349511,0.352962,1.000000
58,0.003389,[0.0],[4417],0.320354,0.323743,1.000000
59,0.005397,[0.0],[3832],0.322704,0.328102,1.000000
