iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000337,"[1.0, 0.0]","[4095, 4536]",0.000341,0.000678,0.134078
1,0.002204,[0.0],[3322],0.000356,0.002560,0.134078
2,0.002223,[0.0],[3831],0.000377,0.002600,0.387097
3,0.002475,[0.0],[2065],0.000320,0.002795,0.387097
4,0.002392,[0.0],[4129],0.000317,0.002709,0.545455
5,0.002735,[0.0],[5293],0.000333,0.003069,0.545455
6,0.002840,[0.0],[3881],0.000342,0.003182,0.545455
7,0.002711,[0.0],[4086],0.000351,0.003062,0.545455
8,0.003146,[0.0],[4127],0.000372,0.003518,0.827586
9,0.002499,[0.0],[4100],0.000342,0.002841,0.685714
10,0.002515,[0.0],[4133],0.000343,0.002858,0.888889
11,0.002556,[0.0],[4119],0.000450,0.003006,0.736842
12,0.002478,[1.0],[4094],0.000333,0.002812,1.000000
13,0.003603,[0.0],[4118],0.000604,0.004208,1.000000
14,0.003485,[1.0],[4113],0.000507,0.003992,1.000000
15,0.003159,[1.0],[4098],0.000762,0.003921,0.888889
16,0.003447,[0.0],[4115],0.001077,0.004524,1.000000
17,0.003635,[0.0],[4099],0.000497,0.004131,1.000000
18,0.003510,[1.0],[4114],0.000382,0.003892,1.000000
19,0.003388,[0.0],[3898],0.000392,0.003780,1.000000
20,0.003231,[0.0],[3909],0.000349,0.003580,1.000000
21,0.003782,[0.0],[3882],0.000578,0.004361,1.000000
22,0.003419,[0.0],[3899],0.000383,0.003801,1.000000
23,0.003875,[0.0],[3910],0.000557,0.004432,1.000000
24,0.003393,[0.0],[3248],0.000436,0.003830,1.000000
25,0.003293,[0.0],[3255],0.000355,0.003647,1.000000
26,0.003352,[0.0],[3901],0.000383,0.003735,1.000000
27,0.003197,[0.0],[2622],0.000437,0.003634,1.000000
28,0.003903,[0.0],[2616],0.000904,0.004806,1.000000
29,0.004179,[0.0],[3883],0.000404,0.004583,1.000000
30,0.003171,[0.0],[3256],0.000390,0.003562,1.000000
31,0.003177,[0.0],[3249],0.000382,0.003559,1.000000
32,0.003106,[0.0],[3912],0.000402,0.003509,1.000000
33,0.003278,[0.0],[3900],0.000363,0.003641,1.000000
34,0.004034,[0.0],[3307],0.000545,0.004579,1.000000
35,0.003450,[0.0],[2617],0.000628,0.004078,1.000000
36,0.003440,[0.0],[3911],0.000366,0.003806,1.000000
37,0.003377,[0.0],[3903],0.000377,0.003753,1.000000
38,0.003263,[0.0],[3244],0.000451,0.003714,1.000000
39,0.003261,[0.0],[3902],0.000444,0.003705,1.000000
40,0.003239,[0.0],[3914],0.000429,0.003668,1.000000
41,0.003539,[0.0],[2066],0.000635,0.004173,1.000000
42,0.004128,[0.0],[3245],0.000439,0.004567,1.000000
43,0.003811,[0.0],[2624],0.000417,0.004228,1.000000
44,0.003800,[0.0],[2723],0.000402,0.004202,1.000000
45,0.003649,[0.0],[2731],0.000390,0.004039,1.000000
46,0.003196,[0.0],[3864],0.000364,0.003560,1.000000
47,0.003607,[0.0],[3871],0.000393,0.004000,1.000000
48,0.003325,[0.0],[3205],0.000389,0.003713,1.000000
49,0.003375,[0.0],[3313],0.000389,0.003764,1.000000
50,0.003579,[0.0],[3913],0.000387,0.003967,1.000000
51,0.003659,[0.0],[3865],0.000564,0.004223,1.000000
52,0.004014,[0.0],[3250],0.000929,0.004943,1.000000
53,0.003992,[0.0],[3308],0.000628,0.004620,1.000000
54,0.004300,[0.0],[3884],0.000407,0.004707,1.000000
55,0.003668,[0.0],[2640],0.000409,0.004076,1.000000
56,0.003892,[0.0],[3872],0.000395,0.004287,1.000000
57,0.003444,[0.0],[3904],0.000402,0.003845,1.000000
58,0.003450,[0.0],[3905],0.000475,0.003926,1.000000
59,0.003361,[0.0],[2632],0.000372,0.003733,1.000000
