iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore,tsm
23,0.006095,"[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5260],0.001225,0.007320,1.000000,1.000000
24,0.006171,"[[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[4011],0.001197,0.007368,1.000000,1.000000
25,0.006178,"[[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]]",[3175],0.001258,0.007437,1.000000,1.000000
26,0.006538,"[[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[985],0.001294,0.007832,1.000000,1.000000
27,0.006261,"[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[4600],0.001351,0.007612,1.000000,1.000000
28,0.006641,"[[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]]",[4597],0.001408,0.008049,1.000000,1.000000
29,0.006584,"[[1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]]",[1745],0.001376,0.007961,1.000000,1.000000
30,0.006484,"[[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[1041],0.001370,0.007854,1.000000,1.000000
31,0.006477,"[[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[1674],0.001441,0.007918,1.000000,1.000000
32,0.006213,"[[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[1661],0.001367,0.007580,1.000000,1.000000
33,0.005793,"[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[2315],0.001425,0.007218,1.000000,1.000000
34,0.006060,"[[1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[4549],0.001452,0.007512,1.000000,1.000000
35,0.006170,"[[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[1654],0.001376,0.007546,1.000000,1.000000
36,0.006239,"[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",[5250],0.001355,0.007595,1.000000,1.000000
37,0.006530,"[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[1119],0.001563,0.008093,1.000000,1.000000
38,0.006509,"[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[4603],0.001513,0.008022,1.000000,1.000000
39,0.006859,"[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",[4607],0.001363,0.008222,1.000000,1.000000
40,0.006903,"[[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5256],0.001525,0.008428,1.000000,1.000000
41,0.007261,"[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[1118],0.001649,0.008910,1.000000,1.000000
42,0.007146,"[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",[5252],0.001382,0.008528,1.000000,1.000000
43,0.007519,"[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[1191],0.001737,0.009256,1.000000,1.000000
44,0.007865,"[[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[1033],0.001570,0.009435,1.000000,1.000000
45,0.008184,"[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[4604],0.001700,0.009884,1.000000,1.000000
46,0.007801,"[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[2314],0.001701,0.009502,1.000000,1.000000
47,0.007848,"[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",[2335],0.001481,0.009329,1.000000,1.000000
48,0.008031,"[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",[1213],0.003174,0.011204,1.000000,1.000000
49,0.008617,"[[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[2211],0.001659,0.010276,1.000000,1.000000
50,0.007765,"[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",[2336],0.001480,0.009246,1.000000,1.000000
51,0.007922,"[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",[1195],0.001526,0.009448,1.000000,1.000000
52,0.007747,"[[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5231],0.001692,0.009439,1.000000,1.000000
53,0.007807,"[[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[1190],0.001763,0.009570,1.000000,1.000000
54,0.007890,"[[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5235],0.001783,0.009673,1.000000,1.000000
55,0.007695,"[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",[5251],0.001512,0.009207,1.000000,1.000000
56,0.007694,"[[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5232],0.001709,0.009403,1.000000,1.000000
57,0.007866,"[[1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]]",[5236],0.001740,0.009606,1.000000,1.000000
58,0.008023,"[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",[2337],0.001661,0.009684,1.000000,1.000000
59,0.007933,"[[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]]",[4631],0.001640,0.009574,1.000000,1.000000
