iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000409,"[1.0, 0.0]","[4600, 3241]",0.000389,0.000798,0.018683
1,0.002439,[0.0],[5398],0.000328,0.002767,0.045455
2,0.002923,[0.0],[1688],0.000467,0.003390,0.045455
3,0.003527,[0.0],[3498],0.000540,0.004067,0.064516
4,0.004106,[0.0],[3175],0.000536,0.004642,0.064516
5,0.003875,[0.0],[1816],0.000369,0.004244,0.070175
6,0.003074,[0.0],[4595],0.000389,0.003462,0.114286
7,0.003103,[0.0],[4596],0.000499,0.003602,0.123077
8,0.003113,[0.0],[4640],0.000410,0.003523,0.186047
9,0.003149,[0.0],[4549],0.000436,0.003585,0.186047
10,0.004824,[0.0],[4597],0.000400,0.005224,0.186047
11,0.004906,[0.0],[4641],0.000750,0.005656,0.235294
12,0.002996,[0.0],[4619],0.000340,0.003335,0.285714
13,0.002831,[0.0],[4607],0.000337,0.003168,0.307692
14,0.003151,[0.0],[5248],0.000340,0.003492,0.240000
15,0.003900,[0.0],[1766],0.000466,0.004366,0.250000
16,0.003453,[1.0],[4603],0.000450,0.003903,0.333333
17,0.004228,[0.0],[4608],0.000390,0.004618,0.333333
18,0.003809,[0.0],[3174],0.000461,0.004270,0.333333
19,0.004879,[1.0],[4604],0.000422,0.005302,0.333333
20,0.005086,[0.0],[4631],0.000559,0.005645,0.333333
21,0.004021,[0.0],[4615],0.000519,0.004540,0.333333
22,0.003705,[0.0],[4611],0.000404,0.004109,0.333333
23,0.004062,[0.0],[4612],0.000561,0.004622,0.333333
24,0.004282,[0.0],[4616],0.000477,0.004759,0.333333
25,0.004442,[0.0],[4601],0.000385,0.004827,0.333333
26,0.003821,[0.0],[4602],0.000402,0.004223,0.333333
27,0.003707,[0.0],[3176],0.000460,0.004167,0.333333
28,0.004579,[0.0],[3177],0.000718,0.005297,0.333333
29,0.003880,[0.0],[4599],0.000739,0.004619,0.333333
30,0.003678,[0.0],[4635],0.000365,0.004043,0.333333
31,0.003549,[0.0],[4633],0.000366,0.003915,0.333333
32,0.004042,[0.0],[3178],0.001003,0.005045,0.333333
33,0.005047,[0.0],[4551],0.000835,0.005882,0.333333
34,0.004013,[0.0],[4554],0.000427,0.004440,0.333333
35,0.004485,[0.0],[4555],0.000430,0.004915,0.333333
36,0.003952,[0.0],[3180],0.000806,0.004758,0.333333
37,0.004524,[1.0],[4598],0.000709,0.005234,0.333333
38,0.003955,[0.0],[3179],0.000391,0.004346,0.333333
39,0.004059,[0.0],[3181],0.000423,0.004481,0.333333
40,0.003568,[0.0],[3182],0.000389,0.003957,0.333333
41,0.003562,[0.0],[4006],0.000382,0.003944,0.333333
42,0.003654,[0.0],[4011],0.000425,0.004079,0.333333
43,0.005045,[0.0],[4014],0.000581,0.005626,0.333333
44,0.004110,[0.0],[4015],0.000484,0.004594,0.333333
45,0.004852,[0.0],[829],0.000536,0.005388,0.333333
46,0.003851,[0.0],[4016],0.000393,0.004244,0.333333
47,0.003950,[0.0],[3183],0.000498,0.004448,0.333333
48,0.004393,[0.0],[5256],0.000602,0.004995,0.333333
49,0.004337,[0.0],[836],0.000417,0.004754,0.333333
50,0.003901,[0.0],[5230],0.000393,0.004294,0.333333
51,0.003831,[0.0],[837],0.000620,0.004452,0.333333
52,0.004269,[0.0],[2137],0.000423,0.004692,0.333333
53,0.004478,[0.0],[5231],0.000415,0.004893,0.333333
54,0.004490,[0.0],[5232],0.000420,0.004910,0.333333
55,0.004787,[0.0],[3185],0.000518,0.005305,0.333333
56,0.004108,[0.0],[831],0.000451,0.004559,0.333333
57,0.004367,[0.0],[5240],0.000421,0.004788,0.333333
58,0.004329,[0.0],[4018],0.000482,0.004811,0.333333
59,0.003826,[0.0],[4192],0.000550,0.004376,0.333333
