iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
0,0.000358,"[1.0, 0.0]","[2556, 2504]",0.178841,0.179199,0.209302
1,0.002826,[0.0],[2581],0.169090,0.171916,0.352941
2,0.002009,[0.0],[1451],0.163072,0.165081,0.352941
3,0.001755,[0.0],[5088],0.160863,0.162618,0.352941
4,0.001567,[0.0],[4373],0.157477,0.159044,0.352941
5,0.002978,[0.0],[4748],0.185482,0.188460,0.352941
6,0.001695,[0.0],[799],0.183509,0.185204,0.352941
7,0.001663,[0.0],[5320],0.184598,0.186261,0.352941
8,0.002783,[0.0],[4768],0.176306,0.179089,0.352941
9,0.001843,[0.0],[1107],0.186530,0.188373,0.352941
10,0.001977,[0.0],[452],0.166135,0.168112,0.352941
11,0.002045,[0.0],[405],0.165384,0.167429,0.352941
12,0.002033,[0.0],[5101],0.175719,0.177752,0.352941
13,0.004073,[0.0],[1822],0.172361,0.176434,0.352941
14,0.002893,[0.0],[2000],0.187192,0.190085,0.352941
15,0.002942,[0.0],[2275],0.180789,0.183732,0.352941
16,0.002165,[0.0],[897],0.190734,0.192899,0.352941
17,0.003909,[0.0],[2263],0.200811,0.204720,0.352941
18,0.002488,[0.0],[2285],0.178337,0.180824,0.352941
19,0.003238,[0.0],[998],0.200894,0.204132,0.352941
20,0.003213,[0.0],[3976],0.178435,0.181649,0.352941
21,0.004582,[0.0],[1710],0.213132,0.217714,0.352941
22,0.004627,[0.0],[4432],0.192218,0.196845,0.352941
23,0.002413,[0.0],[2402],0.192336,0.194749,0.352941
24,0.003486,[0.0],[2351],0.210060,0.213546,0.352941
25,0.003104,[0.0],[4089],0.194419,0.197523,0.352941
26,0.002540,[0.0],[2996],0.190508,0.193049,0.352941
27,0.003584,[0.0],[2568],0.220655,0.224239,0.400000
28,0.002562,[0.0],[2567],0.234558,0.237121,0.461538
29,0.003400,[0.0],[2558],0.245348,0.248748,0.500000
30,0.002711,[0.0],[2557],0.229985,0.232695,0.500000
31,0.002702,[1.0],[2564],0.249982,0.252684,0.500000
32,0.003550,[0.0],[967],0.278453,0.282002,0.500000
33,0.003129,[1.0],[2554],0.247194,0.250324,0.500000
34,0.002864,[0.0],[3592],0.276882,0.279746,0.500000
35,0.002766,[0.0],[1024],0.260028,0.262793,0.500000
36,0.005364,[0.0],[1775],0.266544,0.271908,0.500000
37,0.003744,[0.0],[3568],0.254953,0.258696,0.500000
38,0.003480,[0.0],[2378],0.293133,0.296614,0.500000
39,0.004435,[0.0],[3369],0.301516,0.305951,0.500000
40,0.004203,[0.0],[4374],0.286899,0.291101,0.500000
41,0.006069,[0.0],[5287],0.291769,0.297838,0.500000
42,0.005445,[0.0],[1602],0.304020,0.309466,0.500000
43,0.003088,[0.0],[637],0.292335,0.295423,0.500000
44,0.006763,[0.0],[1996],0.297626,0.304389,0.500000
45,0.003497,[0.0],[798],0.343016,0.346512,0.500000
46,0.003472,[0.0],[4917],0.307385,0.310857,0.500000
47,0.003867,[0.0],[5416],0.301566,0.305433,0.500000
48,0.005751,[0.0],[2379],0.329390,0.335141,0.500000
49,0.003792,[0.0],[2334],0.334331,0.338123,0.500000
50,0.004367,[0.0],[3831],0.310126,0.314493,0.500000
51,0.003554,[0.0],[563],0.337567,0.341120,0.500000
52,0.006006,[0.0],[2017],0.339539,0.345545,0.500000
53,0.004709,[0.0],[1657],0.340996,0.345705,0.500000
54,0.003759,[0.0],[792],0.351787,0.355546,0.500000
55,0.003712,[0.0],[4349],0.324829,0.328541,0.500000
56,0.003673,[0.0],[3548],0.322785,0.326459,0.500000
57,0.005089,[0.0],[4375],0.375255,0.380344,0.500000
58,0.005694,[0.0],[2627],0.387576,0.393270,0.500000
59,0.006558,[0.0],[4922],0.628066,0.634624,0.500000
