iter,get_next_time,labels,labeled_indexes,fit_time,iter_time,fscore
22,0.057681,"[[0.0, 0.0, 0.0, 0.0, 0.0]]",[89],0.057773,0.115454,1.000000
23,0.058479,"[[1.0, 0.0, 0.0, 0.0, 1.0]]",[3486],0.073880,0.132359,1.000000
24,0.065026,"[[0.0, 0.0, 0.0, 0.0, 1.0]]",[100],0.071406,0.136432,1.000000
25,0.058271,"[[0.0, 1.0, 0.0, 0.0, 1.0]]",[1964],0.063234,0.121505,1.000000
26,0.059399,"[[0.0, 1.0, 0.0, 1.0, 1.0]]",[2521],0.072672,0.132071,1.000000
27,0.061120,"[[0.0, 1.0, 0.0, 1.0, 1.0]]",[4897],0.071450,0.132570,1.000000
28,0.058913,"[[0.0, 1.0, 0.0, 0.0, 1.0]]",[4851],0.072001,0.130914,1.000000
29,0.059156,"[[0.0, 1.0, 0.0, 1.0, 1.0]]",[5283],0.092636,0.151791,1.000000
30,0.059205,"[[0.0, 1.0, 0.0, 0.0, 1.0]]",[1511],0.075556,0.134761,1.000000
31,0.065824,"[[0.0, 1.0, 0.0, 1.0, 1.0]]",[1533],0.081225,0.147049,1.000000
32,0.059391,"[[0.0, 1.0, 0.0, 1.0, 1.0]]",[973],0.082316,0.141707,1.000000
33,0.061156,"[[0.0, 0.0, 0.0, 0.0, 0.0]]",[192],0.089904,0.151060,1.000000
34,0.059387,"[[0.0, 0.0, 0.0, 0.0, 0.0]]",[3385],0.090256,0.149643,1.000000
35,0.058477,"[[1.0, 0.0, 0.0, 1.0, 0.0]]",[2141],0.106893,0.165370,1.000000
36,0.058912,"[[0.0, 0.0, 0.0, 0.0, 0.0]]",[649],0.097206,0.156118,1.000000
37,0.059134,"[[0.0, 1.0, 1.0, 1.0, 1.0]]",[5087],0.121542,0.180676,1.000000
38,0.066499,"[[0.0, 0.0, 0.0, 0.0, 1.0]]",[961],0.112890,0.179388,1.000000
39,0.067629,"[[0.0, 0.0, 0.0, 0.0, 0.0]]",[3381],0.133689,0.201318,1.000000
40,0.058204,"[[1.0, 1.0, 0.0, 1.0, 1.0]]",[4195],0.116273,0.174477,1.000000
41,0.070087,"[[1.0, 0.0, 0.0, 0.0, 1.0]]",[1228],0.132534,0.202621,1.000000
42,0.058510,"[[0.0, 1.0, 0.0, 1.0, 1.0]]",[4737],0.136065,0.194575,1.000000
43,0.060634,"[[0.0, 0.0, 0.0, 0.0, 0.0]]",[2907],0.144633,0.205267,1.000000
44,0.060018,"[[1.0, 0.0, 0.0, 0.0, 1.0]]",[3748],0.157674,0.217692,1.000000
45,0.060716,"[[1.0, 0.0, 0.0, 0.0, 0.0]]",[3777],0.180244,0.240960,1.000000
46,0.063774,"[[1.0, 0.0, 0.0, 0.0, 1.0]]",[1880],0.172555,0.236329,1.000000
47,0.058591,"[[0.0, 1.0, 0.0, 0.0, 1.0]]",[4785],0.180410,0.239001,1.000000
48,0.062750,"[[0.0, 0.0, 0.0, 0.0, 0.0]]",[3351],0.179396,0.242145,1.000000
49,0.105355,"[[0.0, 1.0, 0.0, 0.0, 1.0]]",[1504],0.219090,0.324445,1.000000
50,0.060563,"[[1.0, 0.0, 0.0, 0.0, 0.0]]",[3342],0.228645,0.289208,1.000000
51,0.058680,"[[1.0, 0.0, 0.0, 0.0, 1.0]]",[3829],0.249266,0.307947,1.000000
52,0.061807,"[[1.0, 0.0, 0.0, 0.0, 1.0]]",[3830],0.233622,0.295429,1.000000
53,0.064508,"[[0.0, 1.0, 0.0, 0.0, 1.0]]",[5415],0.229902,0.294410,1.000000
54,0.085241,"[[0.0, 1.0, 0.0, 1.0, 1.0]]",[2437],0.349062,0.434303,1.000000
55,0.082597,"[[0.0, 1.0, 0.0, 1.0, 1.0]]",[4964],0.264506,0.347103,1.000000
56,0.066964,"[[0.0, 0.0, 0.0, 0.0, 0.0]]",[116],0.285764,0.352728,1.000000
57,0.060149,"[[0.0, 0.0, 0.0, 0.0, 1.0]]",[802],0.286782,0.346931,1.000000
58,0.063300,"[[1.0, 0.0, 0.0, 0.0, 0.0]]",[354],0.298276,0.361576,1.000000
59,0.059030,"[[0.0, 0.0, 0.0, 0.0, 1.0]]",[3327],0.293754,0.352783,1.000000
